IYO_000005,chromosomal replication initiation protein,,it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids (By similarity),PST/PSPTO_0001,(RefSeq) chromosomal replication initiation protein,pst02020 Two-component system;,PA0001,(RefSeq) chromosome replication initiator DnaA,pae02020 Two-component system;,; sequence-specific double-stranded DNA binding; sequence-specific DNA binding ; double-stranded DNA binding ; ATP binding ; adenyl ribonucleotide binding ; adenyl nucleotide binding ; DNA binding ; purine ribonucleoside triphosphate binding; purine ribonucleoside binding ; purine nucleoside binding ; ribonucleoside binding ; nucleoside binding ; purine ribonucleotide binding ; purine nucleotide binding ; ribonucleotide binding ; carbohydrate derivative binding; drug binding ; nucleic acid binding ; nucleotide binding ; nucleoside phosphate binding ; anion binding ; small molecule binding ; ATPase activity ; nucleoside-triphosphatase activity; pyrophosphatase activity ; hydrolase activity,
IYO_000365,trpA,Tryptophan synthase alpha chain (EC 4.2.1.20),The alpha subunit is responsible for the aldol cleavage of indoleglycerol phosphate to indole and glyceraldehyde 3- phosphate (By similarity),PST/PSPTO_0159,(RefSeq) tryptophan synthase subunit alpha,pst00260 Glycine serine and threonine metabolism; pst00400 Phenylalanine tyrosine and tryptophan biosynthesis; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01130 Biosynthesis of antibiotics; pst01230 Biosynthesis of amino acids;,PA0035,(RefSeq) tryptophan synthase subunit alpha,pae00260 Glycine serine and threonine metabolism; pae00400 Phenylalanine tyrosine and tryptophan biosynthesis; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01130 Biosynthesis of antibiotics; pae01230 Biosynthesis of amino acids;,; hydro-lyase activity ; carbon-oxygen lyase activity ; lyase activity ; molecular_function ; catalytic activity ; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; indolalkylamine biosynthetic process; indole-containing compound biosynthetic process; tryptophan biosynthetic process; indolalkylamine metabolic process; tryptophan metabolic process ; indole-containing compound metabolic process; cellular biogenic amine biosynthetic process; amine biosynthetic process ; aromatic amino acid family biosynthetic process; aromatic amino acid family metabolic process; amine metabolic process ; cellular amine metabolic process; cellular biogenic amine metabolic process; alpha-amino acid biosynthetic process; cellular amino acid biosynthetic process; alpha-amino acid metabolic process; organic acid biosynthetic process; carboxylic acid biosynthetic process; cellular amino acid metabolic process; carboxylic acid metabolic process; oxoacid metabolic process ; organic acid metabolic process; aromatic compound biosynthetic process; heterocycle biosynthetic process; organic cyclic compound biosynthetic process; organonitrogen compound biosynthetic process; small molecule biosynthetic process; cellular nitrogen compound biosynthetic process; small molecule metabolic process; heterocycle metabolic process ; cellular biosynthetic process ; organic substance biosynthetic process; cellular aromatic compound metabolic process; organic cyclic compound metabolic process; biosynthetic process ; organonitrogen compound metabolic process; nitrogen compound metabolic process; cellular nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; primary metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_000370,tryptophan synthase subunit beta,Tryptophan synthase beta chain (EC 4.2.1.20),The beta subunit is responsible for the synthesis of L- tryptophan from indole and L-serine (By similarity),PST/PSPTO_0158,(RefSeq) tryptophan synthase subunit beta,pst00260 Glycine serine and threonine metabolism; pst00400 Phenylalanine tyrosine and tryptophan biosynthesis; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01130 Biosynthesis of antibiotics; pst01230 Biosynthesis of amino acids;,PA0036,(RefSeq) tryptophan synthase subunit beta,pae00260 Glycine serine and threonine metabolism; pae00400 Phenylalanine tyrosine and tryptophan biosynthesis; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01130 Biosynthesis of antibiotics; pae01230 Biosynthesis of amino acids;,,
IYO_000375,LysR family transcriptional regulator,HTH-type transcriptional regulator trpI,transcriptional regulator,PST/PSPTO_0157,(RefSeq) trpBA operon transcriptional activator,,PA0037,(RefSeq) HTH-type transcriptional regulator TrpI,,; DNA-binding transcription factor activity; transcription regulator activity; molecular_function ; indolalkylamine biosynthetic process; indole-containing compound biosynthetic process; tryptophan biosynthetic process; indolalkylamine metabolic process; tryptophan metabolic process ; indole-containing compound metabolic process; cellular biogenic amine biosynthetic process; amine biosynthetic process ; aromatic amino acid family biosynthetic process; aromatic amino acid family metabolic process; amine metabolic process ; cellular amine metabolic process; cellular biogenic amine metabolic process; alpha-amino acid biosynthetic process; cellular amino acid biosynthetic process; regulation of nucleic acid-templated transcription; alpha-amino acid metabolic process; regulation of transcription,
IYO_000380,hypothetical protein,FIG00953718: hypothetical protein,conserved protein,PST/PSPTO_0156,(RefSeq) hypothetical protein,,PA3040,(RefSeq) hypothetical protein,,; protein-containing complex binding; ribonucleoprotein complex binding; binding ; molecular_function ; plasma membrane part ; membrane part ; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ;cell ;,
IYO_000385,dodecin flavoprotein,Dodecin (COG3360) Flavin-binding,Pfam:DUF1458,PST/PSPTO_0155,(RefSeq) hypothetical protein,,PA0038,(RefSeq) hypothetical protein,,; extracellular region ;cellular_component ;,
IYO_000390,hypothetical protein,FIG00955481: hypothetical protein,Protein of unknown function (DUF1161),PST/PSPTO_0154,(RefSeq) hypothetical protein,,PA0039,(RefSeq) hypothetical protein,,,
IYO_000395,alkanesulfonate or luciferase,Coenzyme F420-dependent N5%2CN10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases,Luciferase family,PST/PSPTO_0153,(RefSeq) luciferase family protein,,PA2483,(RefSeq) hypothetical protein,,,
IYO_000400,peroxiredoxin OsmC,Osmotically inducible protein C,Osmotically inducible protein,PST/PSPTO_0152,(RefSeq) osmotically inducible protein,,PA0059,(RefSeq) osmotically inducible protein OsmC,,; peroxidase activity ; oxidoreductase activity,
IYO_000405,hypothetical protein,FIG00955509: hypothetical protein,Protein of unknown function (DUF1161),PST/PSPTO_0151,(RefSeq) hypothetical protein,,PA0060,(RefSeq) hypothetical protein,,,
IYO_000410,lipoprotein,lipoprotein%2C putative,,PST/PSPTO_0150,(RefSeq) lipoprotein,,PA0061,(RefSeq) hypothetical protein,,,
IYO_000415,hypothetical protein,FIG00962526: hypothetical protein,Inner membrane protein YmfA,PST/PSPTO_0147,(RefSeq) hypothetical protein,,PA2775,(RefSeq) hypothetical protein,,,
IYO_000420,aminopeptidase,PUTATIVE ZINC PROTEASE PROTEIN,Predicted aminopeptidase (DUF2265),PST/PSPTO_0146,(RefSeq) hypothetical protein,,PA0063,(RefSeq) hypothetical protein,,,
IYO_000425,anhydrase,carbonic anhydrase%2C family 3,carbonic anhydrase,PST/PSPTO_0145,(RefSeq) hypothetical protein,,PA0066,(RefSeq) hypothetical protein,,; hydro-lyase activity ; zinc ion binding ; carbon-oxygen lyase activity ; transition metal ion binding ; lyase activity ; cation binding ; metal ion binding ; ion binding ; binding ; molecular_function ; catalytic activity ; metabolic process ;biological_process ;,
IYO_000430,oligopeptidase A,Oligopeptidase A (EC 3.4.24.70),oligopeptidase A,PST/PSPTO_0144,(RefSeq) oligopeptidase A,,PA0067,(RefSeq) oligopeptidase A,,; peptidase activity ; catalytic activity,
IYO_000435,DNA-binding protein,FIG00954395: hypothetical protein,Nucleic-acid-binding protein containing a Zn-ribbon,PST/PSPTO_0143,(RefSeq) hypothetical protein,,PA0068,(RefSeq) hypothetical protein,,,
IYO_000440,hypothetical protein,,,PST/PSPTO_0142,(RefSeq) hypothetical protein,,PA2803,(RefSeq) hypothetical protein,,,
IYO_000445,cystathionine gamma-synthase,Cytochrome c family protein,Iron permease FTR1,PST/PSPTO_0141,(RefSeq) lead uptake protein,,PA5248,(RefSeq) hypothetical protein,,,
IYO_000450,LysR family transcriptional regulator,Transcriptional regulator%2C LysR family,lysr family transcriptional regulator,PST/PSPTO_4276,(RefSeq) LysR family transcriptional regulator,,PA2547,(RefSeq) transcriptional regulator,,,
IYO_000455,cysteine hydrolase,Isochorismatase (EC 3.3.2.1),Isochorismatase,PST/PSPTO_1859,(RefSeq) isothiocyanate resistance protein SaxB; isochorismatase family,,PA3783,(RefSeq) hypothetical protein,,,
IYO_000460,threonine transporter RhtB,Homoserine/homoserine lactone efflux protein,Homoserine homoserine lactone efflux protein,PST/PSPTO_0140,(RefSeq) homoserine/homoserine lactone efflux protein,,PA5249,(RefSeq) hypothetical protein,,,
IYO_000465,membrane protein,Small-conductance mechanosensitive channel,Mechanosensitive ion channel,PST/PSPTO_0139,(RefSeq) hypothetical protein,,PA5251,(RefSeq) hypothetical protein,,,
IYO_000470,ABC transporter ATP-binding protein,Glutathione-regulated potassium-efflux system ATP-binding protein,abc transporter atp-binding protein,PST/PSPTO_0138,(RefSeq) ABC transporter ATP-binding protein,,PA5252,(RefSeq) ABC transporter ATP-binding protein,,; ATPase activity,
IYO_000475,hypothetical protein,FIG00954244: hypothetical protein,Protein of unknown function (DUF2390),PST/PSPTO_0137,(RefSeq) hypothetical protein,,PA0469,(RefSeq) hypothetical protein,,,
IYO_000480,transcriptional regulator,Twin-arginine translocation protein TatB,polyhydroxyalkanoate granule-associated protein,PST/PSPTO_0136,(RefSeq) alginate regulatory protein AlgR3,,PA5253,(RefSeq) alginate regulatory protein AlgP,,; intracellular membrane-bounded organelle; membrane-bounded organelle ; intracellular organelle ; organelle ; cytoplasmic part ; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ; intracellular ; negative regulation of gene expression; negative regulation of macromolecule metabolic process; negative regulation of metabolic process; negative regulation of biological process; regulation of gene expression ; regulation of macromolecule metabolic process; regulation of metabolic process; regulation of biological process; biological regulation ; metabolic process ;biological_process ;,
IYO_000485,transposase,Mobile element protein,Transposase,PST/PSPTO_2135,(RefSeq) pyoverdine chromophore precursor synthetase,,PA1147,(RefSeq) amino acid permease,,; transposase activity ; catalytic activity,
IYO_000490,peptidylprolyl isomerase,,Peptidyl-prolyl cis-trans isomerase,PST/PSPTO_0135,(RefSeq) FKBP-type peptidyl-prolyl cis-trans isomerase,,PA5254,(RefSeq) FkbP-type peptidyl-prolyl cis-trans isomerase,,; macrolide binding ; FK506 binding ; peptidyl-prolyl cis-trans isomerase activity; cis-trans isomerase activity ; isomerase activity ; drug binding ; catalytic activity,
IYO_000495,transcriptional regulator,Regulator of sigma D,Anti-RNA polymerase sigma 70 factor,PST/PSPTO_0134,(RefSeq) transcriptional regulator AlgQ,,PA5255,(RefSeq) anti-RNA polymerase sigma 70 factor,,,
IYO_000500,acetyltransferase,Periplasmic thiol:disulfide oxidoreductase DsbB%2C required for DsbA reoxidation,Required for disulfide bond formation in some periplasmic proteins. Acts by oxidizing the DsbA protein (By similarity),PST/PSPTO_0132,(RefSeq) DsbB family protein,,PA5256,(RefSeq) disulfide bond formation protein,,; extracellular region part ; extracellular region ; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ;cell ;,
IYO_000505,heme biosynthesis protein HemY,Uncharacterized protein EC-HemY%2C likely associated with heme metabolism based on gene clustering with hemC%2C hemD in Proteobacteria (unrelated to HemY-type PPO in GramPositives),HemY protein,PST/PSPTO_0131,(RefSeq) hemY protein,,PA5257,(RefSeq) hypothetical protein,,; molecular_function ; catalytic activity ; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ; cell ; porphyrin-containing compound biosynthetic process; porphyrin-containing compound metabolic process; tetrapyrrole biosynthetic process; tetrapyrrole metabolic process; cofactor biosynthetic process ; cofactor metabolic process ; aromatic compound biosynthetic process; heterocycle biosynthetic process; organic cyclic compound biosynthetic process; organonitrogen compound biosynthetic process; cellular nitrogen compound biosynthetic process; heterocycle metabolic process ; cellular biosynthetic process ; organic substance biosynthetic process; cellular aromatic compound metabolic process; organic cyclic compound metabolic process; biosynthetic process ; organonitrogen compound metabolic process; nitrogen compound metabolic process; cellular nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_000510,uroporphyrin-III methyltransferase,Uroporphyrinogen-III synthase (EC 4.2.1.75),uroporphyrin-III C-methyltransferase,PST/PSPTO_0130,(RefSeq) uroporphyrin-III C-methyltransferase,pst00860 Porphyrin and chlorophyll metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01120 Microbial metabolism in diverse environments;,PA5258,(RefSeq) hypothetical protein,pae00860 Porphyrin and chlorophyll metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01120 Microbial metabolism in diverse environments;,,
IYO_000515,uroporphyrinogen-III synthase,Uroporphyrinogen-III synthase (EC 4.2.1.75),synthase,PST/PSPTO_0129,(RefSeq) uroporphyrinogen-III synthase,pst00860 Porphyrin and chlorophyll metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01120 Microbial metabolism in diverse environments;,PA5259,(RefSeq) uroporphyrinogen-III synthase,pae00860 Porphyrin and chlorophyll metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01120 Microbial metabolism in diverse environments;,; hydro-lyase activity ; carbon-oxygen lyase activity ; lyase activity ; molecular_function ; catalytic activity ; plasma membrane ; cellular_component ; membrane ; cell part ; cell periphery ; cell ; porphyrin-containing compound biosynthetic process; porphyrin-containing compound metabolic process; tetrapyrrole biosynthetic process; tetrapyrrole metabolic process; cofactor biosynthetic process ; cofactor metabolic process ; growth ; aromatic compound biosynthetic process; heterocycle biosynthetic process; organic cyclic compound biosynthetic process; organonitrogen compound biosynthetic process; cellular nitrogen compound biosynthetic process; heterocycle metabolic process ; cellular biosynthetic process ; organic substance biosynthetic process; cellular aromatic compound metabolic process; organic cyclic compound metabolic process; biosynthetic process ; organonitrogen compound metabolic process; nitrogen compound metabolic process; cellular nitrogen compound metabolic process; metabolic process ; cellular metabolic process ; organic substance metabolic process; cellular process ;biological_process ;,
IYO_000520,porphobilinogen deaminase,Porphobilinogen deaminase (EC 2.5.1.61),Tetrapolymerization of the monopyrrole PBG into the hydroxymethylbilane pre-uroporphyrinogen in several discrete steps (By similarity),PST/PSPTO_0128,(RefSeq) porphobilinogen deaminase,pst00860 Porphyrin and chlorophyll metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01120 Microbial metabolism in diverse environments;,PA5260,(RefSeq) porphobilinogen deaminase,pae00860 Porphyrin and chlorophyll metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01120 Microbial metabolism in diverse environments;,; transferase activity,
IYO_000525,chemotaxis protein CheY,Autolysis response regulater LytR,response regulator,PST/PSPTO_0127,(RefSeq) alginate biosynthesis regulatory protein AlgR,pst02020 Two-component system;,PA5261,(RefSeq) alginate biosynthesis regulatory protein AlgR,pae02020 Two-component system;,; phosphorelay response regulator activity; obsolete signal transducer activity; molecular transducer activity ; DNA-binding transcription factor activity; transcription regulator activity; molecular_function ; intracellular signal transduction; phosphorelay signal transduction system; signal transduction ; signaling ; cell communication ; regulation of nucleic acid-templated transcription; regulation of transcription,
IYO_000530,alginate O-acetyltransferase,Alginate biosynthesis protein AlgZ/FimS,Histidine kinase,PST/PSPTO_0126,(RefSeq) alginate biosynthesis protein AlgZ/FimS,pst02020 Two-component system;,PA5262,(RefSeq) alginate biosynthesis protein AlgZ/FimS,pae02020 Two-component system;,; intracellular signal transduction; phosphorelay signal transduction system; signal transduction ; signaling ; cell communication ; cellular response to stimulus ; regulation of cellular process; regulation of biological process; biological regulation ; response to stimulus ; cellular process ;biological_process ;,
IYO_000535,argininosuccinate lyase,Argininosuccinate lyase (EC 4.3.2.1),Arginosuccinase,PST/PSPTO_0125,(RefSeq) argininosuccinate lyase,pst00220 Arginine biosynthesis; pst00250 Alanine aspartate and glutamate metabolism; pst01100 Metabolic pathways; pst01110 Biosynthesis of secondary metabolites; pst01130 Biosynthesis of antibiotics; pst01230 Biosynthesis of amino acids;,PA5263,(RefSeq) argininosuccinate lyase,pae00220 Arginine biosynthesis; pae00250 Alanine aspartate and glutamate metabolism; pae01100 Metabolic pathways; pae01110 Biosynthesis of secondary metabolites; pae01130 Biosynthesis of antibiotics; pae01230 Biosynthesis of amino acids;,; cytoplasm ; cellular_component ; cell part ; cell ; intracellular part ;intracellular ;,
IYO_000540,membrane protein,Fused spore maturation proteins A and B,nucleoside recognition domain-containing protein,PST/PSPTO_0121,(RefSeq) membrane protein,,PA5478,(RefSeq) hypothetical protein,,; sporulation ; developmental process ; asexual reproduction ; reproduction ;biological_process ;,
